phase,algo,servers,load_frac,load_pct,target_qps,workers,bin_seconds,bin_index,timestamp,elapsed_s,p50_us,p90_us,p99_us,p99_9_us,avg_us,total_responses,ok_responses,error_responses,response_qps,error_qps,status_dist
1,wrr,10,0.75,75,188,15,5,24,2026-07-06T20:27:10,122.5,13700,50300,87100,106800,29241.6931217,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,25,2026-07-06T20:27:15,127.5,39300,53700,88400,121300,31411.7584746,944,944,0,188.8,0,"{""200"": 944}"
1,wrr,10,0.75,75,188,15,5,26,2026-07-06T20:27:20,132.5,14200,51700,92000,128000,30452.6315789,931,931,0,186.2,0,"{""200"": 931}"
1,wrr,10,0.75,75,188,15,5,27,2026-07-06T20:27:25,137.5,38100,50600,88600,97200,30071.8518519,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,28,2026-07-06T20:27:30,142.5,13800,50200,89600,101000,29565.7142857,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,29,2026-07-06T20:27:35,147.5,38900,54300,91000,96300,31175.9139785,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,30,2026-07-06T20:27:40,152.5,38800,52200,89800,124700,30816.5079365,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,31,2026-07-06T20:27:45,157.5,40300,51900,91800,98500,31924.8677249,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,32,2026-07-06T20:27:50,162.5,13100,50600,89400,97100,29681.5053763,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,33,2026-07-06T20:27:55,167.5,13700,49700,87700,103700,29177.989418,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,34,2026-07-06T20:28:00,172.5,40400,51100,88700,126400,31266.2433862,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,35,2026-07-06T20:28:05,177.5,38200,51200,90300,99000,30742.7956989,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,36,2026-07-06T20:28:10,182.5,37200,55100,93900,122900,31079.4708995,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,37,2026-07-06T20:28:15,187.5,13200,49800,88400,101700,28533.2275132,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,38,2026-07-06T20:28:20,192.5,14600,50200,87000,93400,29628.0645161,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,39,2026-07-06T20:28:25,197.5,13200,49800,89400,99300,28855.2380952,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,40,2026-07-06T20:28:30,202.5,39100,50600,89900,97100,30624.8677249,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,41,2026-07-06T20:28:35,207.5,38800,51600,91200,126600,31194.516129,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,42,2026-07-06T20:28:40,212.5,39300,51500,88100,96900,31008.042328,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,43,2026-07-06T20:28:45,217.5,13800,49500,82900,92600,28906.5608466,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,44,2026-07-06T20:28:50,222.5,13700,50500,90000,95600,29618.2795699,930,930,0,186,0,"{""200"": 930}"
1,wrr,10,0.75,75,188,15,5,45,2026-07-06T20:28:55,227.5,38300,51400,88500,96900,30383.1746032,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,46,2026-07-06T20:29:00,232.5,14500,50300,86400,94700,29636.4021164,945,945,0,189,0,"{""200"": 945}"
1,wrr,10,0.75,75,188,15,5,47,2026-07-06T20:29:05,237.5,13000,50000,88400,100800,28383.9784946,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,0,2026-07-06T20:29:11,243.5,11900,40500,53900,92300,15580.6451613,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,1,2026-07-06T20:29:16,248.5,11700,15000,51900,88700,14391.3227513,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,2,2026-07-06T20:29:21,253.5,11900,16200,51600,92000,15135.6989247,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,3,2026-07-06T20:29:26,258.5,11900,15400,52200,95300,14388.2539683,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,4,2026-07-06T20:29:31,263.5,11700,15100,51300,83200,14163.1746032,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,5,2026-07-06T20:29:36,268.5,11900,43000,54300,91800,15963.655914,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,6,2026-07-06T20:29:41,273.5,11600,15300,53400,95000,14701.2698413,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,7,2026-07-06T20:29:46,278.5,11900,16100,72700,93100,15459.2592593,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,8,2026-07-06T20:29:51,283.5,12000,15900,81400,91500,15588.7096774,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,9,2026-07-06T20:29:56,288.5,12000,41000,56500,93100,15642.4338624,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,10,2026-07-06T20:30:01,293.5,11800,15200,54300,98700,14674.2857143,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,11,2026-07-06T20:30:06,298.5,11800,40500,84400,92900,15893.3333333,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,12,2026-07-06T20:30:11,303.5,11900,15900,71500,95600,15212.4867725,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,13,2026-07-06T20:30:16,308.5,11700,16000,70900,94500,15345.7142857,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,14,2026-07-06T20:30:21,313.5,12000,16000,51800,93800,15026.1290323,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,15,2026-07-06T20:30:26,318.5,11900,15500,51800,87000,14837.2486772,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,16,2026-07-06T20:30:31,323.5,11900,16100,59800,116000,15169.6296296,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,17,2026-07-06T20:30:36,328.5,11900,15600,50900,89500,14614.1935484,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,18,2026-07-06T20:30:41,333.5,11800,15100,52200,84000,14443.8095238,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,19,2026-07-06T20:30:46,338.5,11900,14800,74000,125100,14524.8677249,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,20,2026-07-06T20:30:51,343.5,11800,40700,71800,117200,15735.9139785,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,21,2026-07-06T20:30:56,348.5,11800,15100,50400,103500,14516.8253968,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,22,2026-07-06T20:31:01,353.5,11800,15600,51100,134600,14722.2222222,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,23,2026-07-06T20:31:06,358.5,12000,42500,53700,93600,15972.3655914,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,24,2026-07-06T20:31:11,363.5,11800,15000,51500,89600,14311.005291,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,25,2026-07-06T20:31:16,368.5,12000,15500,52100,84600,14668.4656085,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,26,2026-07-06T20:31:21,373.5,12000,42200,91700,126600,16620.4301075,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,27,2026-07-06T20:31:26,378.5,11800,16800,74700,98500,15537.4603175,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,28,2026-07-06T20:31:31,383.5,11800,15200,52500,97000,14556.0846561,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,29,2026-07-06T20:31:36,388.5,11900,15000,52300,91800,14331.3978495,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,30,2026-07-06T20:31:41,393.5,11800,14800,53200,92200,14056.8253968,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,31,2026-07-06T20:31:46,398.5,11800,15500,52300,99600,14917.8835979,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,32,2026-07-06T20:31:51,403.5,11900,16500,87800,135300,15747.5268817,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,33,2026-07-06T20:31:56,408.5,11900,15600,52200,91500,14842.8571429,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,34,2026-07-06T20:32:01,413.5,11700,14800,52600,93700,14136.1904762,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,35,2026-07-06T20:32:06,418.5,11900,40300,53800,93000,15799.7849462,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,36,2026-07-06T20:32:11,423.5,12200,41300,60100,91500,15822.2222222,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,37,2026-07-06T20:32:16,428.5,11900,15100,52700,92600,14418.4126984,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,38,2026-07-06T20:32:21,433.5,12000,43500,55900,96000,16343.3333333,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,39,2026-07-06T20:32:26,438.5,11700,15400,51800,87600,14475.2380952,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,40,2026-07-06T20:32:31,443.5,11900,15400,74500,128700,15220.4232804,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,41,2026-07-06T20:32:36,448.5,11900,41300,53200,92400,15675.3763441,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,42,2026-07-06T20:32:41,453.5,11800,16300,54900,92400,15171.957672,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,43,2026-07-06T20:32:46,458.5,11700,15400,52400,96800,14638.7301587,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,44,2026-07-06T20:32:51,463.5,12100,43800,87200,98400,16783.655914,930,930,0,186,0,"{""200"": 930}"
2,prequal,10,0.75,75,188,15,5,45,2026-07-06T20:32:56,468.5,11700,15700,52100,90900,14910.3703704,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,46,2026-07-06T20:33:01,473.5,12000,15100,73000,125700,14591.4285714,945,945,0,189,0,"{""200"": 945}"
2,prequal,10,0.75,75,188,15,5,47,2026-07-06T20:33:06,478.5,11900,42800,85700,101400,15941.1827957,930,930,0,186,0,"{""200"": 930}"
3,wrr,10,0.83,83,208,15,5,0,2026-07-06T20:33:13,485.5,39400,54100,88400,94200,30982.5120773,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,1,2026-07-06T20:33:18,490.5,13000,49700,86200,93900,28289.2753623,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,2,2026-07-06T20:33:23,495.5,12900,50400,85400,94400,28297.1980676,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,3,2026-07-06T20:33:28,500.5,12900,50400,87700,92900,28722.952381,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,4,2026-07-06T20:33:33,505.5,13900,50700,89200,119700,29946.6666667,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,5,2026-07-06T20:33:38,510.5,13100,50400,87600,95600,28893.8164251,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,6,2026-07-06T20:33:43,515.5,39300,54700,91700,130900,31538.6666667,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,7,2026-07-06T20:33:48,520.5,13400,50300,88700,95300,29064.4444444,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,8,2026-07-06T20:33:53,525.5,13700,50500,89300,94200,29752.6570048,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,9,2026-07-06T20:33:58,530.5,13100,50400,89600,95700,28649.2380952,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,10,2026-07-06T20:34:03,535.5,39500,54100,87300,98900,31167.4396135,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,11,2026-07-06T20:34:08,540.5,13200,50600,87300,99700,29121.4492754,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,12,2026-07-06T20:34:13,545.5,16000,54000,90100,108900,30623.6190476,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,13,2026-07-06T20:34:18,550.5,15200,51400,86700,95900,30069.7584541,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,14,2026-07-06T20:34:23,555.5,14000,58600,89400,98900,30650.9178744,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,15,2026-07-06T20:34:28,560.5,38500,54200,88900,96500,30621.1428571,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,16,2026-07-06T20:34:33,565.5,39400,54300,89600,97800,31034.4927536,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,17,2026-07-06T20:34:38,570.5,14500,53900,89000,107300,30470.531401,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,18,2026-07-06T20:34:43,575.5,38500,51100,89600,107600,30357.2380952,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,19,2026-07-06T20:34:48,580.5,13700,53100,88700,92100,30311.5942029,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,20,2026-07-06T20:34:53,585.5,13300,51100,87300,93600,29334.7826087,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,21,2026-07-06T20:34:58,590.5,38200,52800,90400,93200,30686.1904762,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,22,2026-07-06T20:35:03,595.5,37700,51200,86600,96500,29975.8454106,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,23,2026-07-06T20:35:08,600.5,39100,56800,89900,115300,31235.5555556,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,24,2026-07-06T20:35:13,605.5,38100,51600,90400,95500,30470.3809524,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,25,2026-07-06T20:35:18,610.5,39200,50400,87300,98500,30365.410628,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,26,2026-07-06T20:35:23,615.5,14900,52000,87200,100100,30203.8647343,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,27,2026-07-06T20:35:28,620.5,13200,50100,88200,96000,29133.7142857,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,28,2026-07-06T20:35:33,625.5,40400,56100,88300,92400,31594.8792271,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,29,2026-07-06T20:35:38,630.5,13600,50900,88000,93900,29527.4396135,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,30,2026-07-06T20:35:43,635.5,13400,52800,89500,94200,30218.2857143,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,31,2026-07-06T20:35:48,640.5,39800,54700,89400,104400,31316.2318841,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,32,2026-07-06T20:35:53,645.5,38800,53600,90500,93400,30529.2753623,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,33,2026-07-06T20:35:58,650.5,37600,50500,88000,98500,30066.4761905,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,34,2026-07-06T20:36:03,655.5,39500,54500,90300,97500,31257.9710145,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,35,2026-07-06T20:36:08,660.5,13700,51500,90900,97800,30054.7826087,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,36,2026-07-06T20:36:13,665.5,13000,50200,87400,96400,28271.6873213,1049,1049,0,209.8,0,"{""200"": 1049}"
3,wrr,10,0.83,83,208,15,5,37,2026-07-06T20:36:18,670.5,38400,53200,90100,108200,30672.5868726,1036,1036,0,207.2,0,"{""200"": 1036}"
3,wrr,10,0.83,83,208,15,5,38,2026-07-06T20:36:23,675.5,13100,51100,89800,110200,29650.9178744,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,39,2026-07-06T20:36:28,680.5,13900,50000,85900,91400,29219.5238095,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,40,2026-07-06T20:36:33,685.5,14300,58700,93400,114200,30879.0338164,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,41,2026-07-06T20:36:38,690.5,13300,51600,88400,100900,29893.8164251,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,42,2026-07-06T20:36:43,695.5,12900,50700,88400,106700,29157.5238095,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,43,2026-07-06T20:36:48,700.5,12700,50400,90700,101000,28836.6183575,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,44,2026-07-06T20:36:53,705.5,14300,50200,87100,93000,29557.7777778,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,45,2026-07-06T20:36:58,710.5,39900,54500,88700,106800,31445.8095238,1050,1050,0,210,0,"{""200"": 1050}"
3,wrr,10,0.83,83,208,15,5,46,2026-07-06T20:37:03,715.5,13600,50300,88000,98500,29350.1449275,1035,1035,0,207,0,"{""200"": 1035}"
3,wrr,10,0.83,83,208,15,5,47,2026-07-06T20:37:08,720.5,39900,52600,88500,98600,31007.9227053,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,0,2026-07-06T20:37:15,727.5,11900,15200,67000,96000,14987.9227053,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,1,2026-07-06T20:37:20,732.5,11700,15700,59400,87700,14934.0096618,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,2,2026-07-06T20:37:25,737.5,11900,15700,51400,89000,14938.0676329,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,3,2026-07-06T20:37:30,742.5,11700,39900,53600,89900,15361.047619,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,4,2026-07-06T20:37:35,747.5,12000,15300,75300,93300,15212.5603865,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,5,2026-07-06T20:37:40,752.5,11900,38900,53200,86900,15443.0917874,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,6,2026-07-06T20:37:45,757.5,11900,15500,59200,90700,14736,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,7,2026-07-06T20:37:50,762.5,11900,16400,54600,91100,15393.6231884,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,8,2026-07-06T20:37:55,767.5,11900,18000,87800,99800,15789.6618357,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,9,2026-07-06T20:38:00,772.5,11800,15600,67100,93200,15213.4285714,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,10,2026-07-06T20:38:05,777.5,12000,41200,61200,88000,15665.7971014,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,11,2026-07-06T20:38:10,782.5,11900,14800,51600,61100,13933.9130435,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,12,2026-07-06T20:38:15,787.5,11800,15600,52000,92400,14938.0952381,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,13,2026-07-06T20:38:20,792.5,11800,14700,51700,91100,14032.173913,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,14,2026-07-06T20:38:25,797.5,11800,15300,52100,90600,14884.4444444,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,15,2026-07-06T20:38:30,802.5,11900,43700,87600,124800,16716.8571429,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,16,2026-07-06T20:38:35,807.5,11800,16200,64200,92100,15208.0193237,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,17,2026-07-06T20:38:40,812.5,11900,14900,52200,85100,14240.3864734,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,18,2026-07-06T20:38:45,817.5,11900,42800,79300,93800,16328.0952381,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,19,2026-07-06T20:38:50,822.5,11800,15100,52100,85200,14529.6618357,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,20,2026-07-06T20:38:55,827.5,12000,16500,54600,94700,15300.8695652,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,21,2026-07-06T20:39:00,832.5,11600,41000,64300,90300,15415.8095238,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,22,2026-07-06T20:39:05,837.5,11900,15300,57100,87100,14796.4251208,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,23,2026-07-06T20:39:10,842.5,11700,14900,55500,97300,14380.1932367,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,24,2026-07-06T20:39:15,847.5,11800,15500,50700,86100,14560.6666667,1050,1050,0,210,0,"{""200"": 1050}"
4,prequal,10,0.83,83,208,15,5,25,2026-07-06T20:39:20,852.5,11900,41200,69300,89500,15687.0531401,1035,1035,0,207,0,"{""200"": 1035}"
4,prequal,10,0.83,83,208,15,5,26,2026-07-06T20:39:25,857.5,12000,15800,57300,92000,15168.9855072,1035,1035,0,207,0,"{""200"": 1035}"
